Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene1627,Scaffold84,G_bin267,-,4555,3659,897,bile acid:sodium symporter family protein,COG0385,S,TC.BASS,K03453,"bile acid:Na+ symporter, BASS family",-,-,-,-,-,-
gene1628,Scaffold84,G_bin267,-,4941,4624,318,-,-,-,-,-,-,-,-,-,-,-,-
gene1629,Scaffold84,G_bin267,+,4987,7656,2670,"pyruvate, phosphate dikinase",COG0574,G,ppdK,K01006,"pyruvate, orthophosphate dikinase [EC:2.7.9.1]",-,-,-,-,-,-
gene1630,Scaffold84,G_bin267,-,8688,7933,756,CBS domain-containing protein,COG0517,S,-,-,-,-,-,-,-,-,-
gene1631,Scaffold84,G_bin267,-,9330,8899,432,Hsp20/alpha crystallin family protein,COG0071,O,-,-,-,-,-,-,-,-,-
gene1632,Scaffold84,G_bin267,+,9523,11253,1731,GAF domain-containing protein,COG4585,T,-,-,-,-,-,-,-,-,-
gene1633,Scaffold84,G_bin267,+,11465,12460,996,nitroreductase,ENOG4111GS5,S,-,-,-,-,-,-,-,-,-
gene1634,Scaffold84,G_bin267,+,12457,13443,987,nitroreductase,ENOG4111GS5,S,-,-,-,-,-,-,-,-,-
gene1635,Scaffold84,G_bin267,+,13587,14180,594,DoxX family membrane protein,ENOG4111M7D,S,doxD,K16937,thiosulfate dehydrogenase (quinone) large subunit [EC:1.8.5.2],-,-,-,-,-,-
gene1636,Scaffold84,G_bin267,+,14423,15856,1434,"6-phosphogluconate dehydrogenase, decarboxylating",COG0362,G,"PGD, gnd, gntZ",K00033,6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343],-,-,-,-,-,-
gene1637,Scaffold85,G_bin267,-,643,224,420,VOC family protein,ENOG4111IG1,S,-,-,-,-,-,-,-,-,-
gene1638,Scaffold85,G_bin267,+,805,1818,1014,SDR family NAD(P)-dependent oxidoreductase,COG4221,S,-,-,-,-,-,-,-,-,-
gene1639,Scaffold85,G_bin267,-,2730,1885,846,manganese catalase family protein,COG3546,P,K07217,K07217,Mn-containing catalase,-,-,-,-,-,-
gene1640,Scaffold85,G_bin267,-,4006,2921,1086,lytic polysaccharide monooxygenase,COG3397,S,cpbD,K03933,chitin-binding protein,AA,AA10,-,-,-,-
gene1641,Scaffold85,G_bin267,-,6967,4268,2700,GNAT family N-acetyltransferase,COG2366,S,pac,K01434,penicillin G amidase [EC:3.5.1.11],-,-,-,-,-,-
gene1642,Scaffold85,G_bin267,+,7025,7735,711,siderophore-interacting protein,COG2375,P,-,-,-,-,-,-,-,-,-
gene1643,Scaffold85,G_bin267,+,7822,9093,1272,MFS transporter,COG0477,G,-,-,-,-,-,-,-,-,-
gene1644,Scaffold85,G_bin267,+,9108,10676,1569,aspartate aminotransferase family protein,COG0076,E,ddc,K13745,"L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]",-,-,-,-,-,-
gene1645,Scaffold85,G_bin267,+,10673,12061,1389,lysine N(6)-hydroxylase/L-ornithine N(5)-oxygenase family protein,COG3486,Q,iucD,K03897,lysine N6-hydroxylase [EC:1.14.13.59],-,-,-,-,-,-
gene1646,Scaffold85,G_bin267,+,12058,12603,546,acetyltransferase,COG1670,J,-,-,-,-,-,-,-,-,-
gene1647,Scaffold85,G_bin267,+,12600,14489,1890,IucA/IucC family siderophore biosynthesis protein,COG4264,Q,-,-,-,-,-,-,-,-,-
gene1648,Scaffold86,G_bin267,+,91,723,633,helix-turn-helix domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene1649,Scaffold86,G_bin267,+,680,871,192,DUF397 domain-containing protein,ENOG4112AQU,S,-,-,-,-,-,-,-,-,-
gene1650,Scaffold86,G_bin267,-,1287,874,414,hypothetical protein,ENOG4111UBZ,S,-,-,-,-,-,-,-,-,-
gene1651,Scaffold86,G_bin267,+,1319,2062,744,VOC family protein,ENOG411228Z,S,-,-,-,-,-,-,-,-,-
gene1652,Scaffold86,G_bin267,+,2077,2622,546,hypothetical protein,COG0508,C,"DLST, sucB",K00658,2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61],-,-,-,-,-,-
gene1653,Scaffold86,G_bin267,-,3184,2696,489,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1654,Scaffold86,G_bin267,-,3674,3210,465,hypothetical protein,COG2364,S,-,-,-,-,-,-,-,-,-
gene1655,Scaffold86,G_bin267,+,3760,5049,1290,PLP-dependent aminotransferase family protein,COG1167,K,-,-,-,-,-,-,-,-,-
gene1656,Scaffold86,G_bin267,+,5229,6614,1386,MBL fold metallo-hydrolase,COG1236,J,K07576,K07576,metallo-beta-lactamase family protein,-,-,-,-,-,-
gene1657,Scaffold86,G_bin267,-,7170,6691,480,peptidase M52,ENOG41129JY,O,"hyaD, hybD",K03605,hydrogenase maturation protease [EC:3.4.23.-],-,-,-,-,-,-
gene1658,Scaffold86,G_bin267,-,7732,7268,465,hypothetical protein,ENOG4111WYS,T,-,-,-,-,-,-,-,-,-
gene1659,Scaffold86,G_bin267,-,8358,7972,387,-,-,-,-,-,-,-,-,-,-,-,-
gene1660,Scaffold86,G_bin267,+,8841,9317,477,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1661,Scaffold86,G_bin267,-,10376,9375,1002,hypothetical protein,ENOG4111GS5,S,-,-,-,-,-,-,-,-,-
gene1662,Scaffold86,G_bin267,+,10704,11744,1041,hypothetical protein,ENOG4111GS5,S,-,-,-,-,-,-,-,-,-
gene1663,Scaffold86,G_bin267,-,12531,11881,651,glycoside hydrolase family 11 protein,ENOG410YH6C,G,"E3.2.1.8, xynA",K01181,"endo-1,4-beta-xylanase [EC:3.2.1.8]",GH,GH11,-,-,-,-
gene1664,Scaffold86,G_bin267,+,12494,12655,162,-,-,-,-,-,-,-,-,-,-,-,-
gene1665,Scaffold86,G_bin267,-,12932,12816,117,-,-,-,-,-,-,-,-,-,-,-,-
gene1666,Scaffold86,G_bin267,+,12916,13785,870,universal stress protein UspA,COG0589,T,-,-,-,-,-,-,-,-,-
gene1667,Scaffold86,G_bin267,+,13818,14177,360,homoserine kinase,COG0083,E,thrB,K00872,homoserine kinase [EC:2.7.1.39],-,-,-,-,-,-
gene1668,Scaffold87,G_bin267,-,874,32,843,hypothetical protein,COG3509,Q,lpqC,K03932,polyhydroxybutyrate depolymerase,CE,CE1,-,-,-,-
gene1669,Scaffold87,G_bin267,+,918,1484,567,PadR family transcriptional regulator,COG1695,K,-,-,-,-,-,-,-,-,-
gene1670,Scaffold87,G_bin267,+,1765,2715,951,LacI family DNA-binding transcriptional regulator,COG1609,K,"lacI, galR",K02529,LacI family transcriptional regulator,-,-,-,-,-,-
gene1671,Scaffold87,G_bin267,+,2739,3713,975,nucleoside hydrolase,COG1957,F,iunH,K01239,purine nucleosidase [EC:3.2.2.1],-,-,-,-,-,-
gene1672,Scaffold87,G_bin267,+,4006,5466,1461,extracellular solute-binding protein,ENOG410ZVUX,G,ABC.MS.S,K02027,multiple sugar transport system substrate-binding protein,-,-,-,-,-,-
gene1673,Scaffold87,G_bin267,+,5463,6449,987,sugar ABC transporter permease,COG1175,P,ABC.MS.P,K02025,multiple sugar transport system permease protein,-,-,-,-,-,-
gene1674,Scaffold87,G_bin267,+,6446,7288,843,carbohydrate ABC transporter permease,ENOG410XPZH,G,ABC.MS.P1,K02026,multiple sugar transport system permease protein,-,-,-,-,-,-
gene1675,Scaffold87,G_bin267,+,7288,8370,1083,ABC transporter ATP-binding protein,COG3839,G,"msmX, msmK, malK, sugC, ggtA, msiK",K10112,multiple sugar transport system ATP-binding protein,-,-,oleC,oleC is an ABC transporter isolated from Streptomyces antibioticus and is involved in oleandomycin secretion.,macrolide antibiotic,antibiotic efflux
gene1676,Scaffold87,G_bin267,+,8394,9515,1122,ABC transporter ATP-binding protein,COG3842,E,ugpC,K05816,sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10],-,-,tetA(58),"TetA(58) is a Tetracycline efflux pump described in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Described by Pawlowski et al. 2016.",tetracycline antibiotic,antibiotic efflux
gene1677,Scaffold87,G_bin267,+,9512,10471,960,ribokinase,COG0524,G,"rbsK, RBKS",K00852,ribokinase [EC:2.7.1.15],-,-,-,-,-,-
gene1678,Scaffold87,G_bin267,+,10665,11753,1089,hypothetical protein,ENOG4111QYQ,S,-,-,-,-,-,-,-,-,-
gene1679,Scaffold87,G_bin267,-,13197,11857,1341,-,-,-,-,-,-,-,-,-,-,-,-
gene1680,Scaffold87,G_bin267,-,13500,13243,258,ferredoxin,ENOG410XWB1,S,fer,K05337,ferredoxin,-,-,-,-,-,-
gene1681,Scaffold87,G_bin267,-,14777,13530,1248,cytochrome P450,COG2124,Q,-,-,-,-,-,-,-,-,-
gene1682,Scaffold87,G_bin267,-,15493,14783,711,putative amino methylase,ENOG410Z9CP,S,-,-,-,-,-,-,-,-,-
gene1683,Scaffold88,G_bin267,+,152,553,402,nitrate- and nitrite sensing domain-containing protein,ENOG410XPQ1,T,-,-,-,-,-,-,-,-,-
gene1684,Scaffold88,G_bin267,+,617,1039,423,roadblock/LC7 domain-containing protein,COG2018,S,-,-,-,-,-,-,-,-,-
gene1685,Scaffold88,G_bin267,+,1101,1442,342,DUF742 domain-containing protein,ENOG411244B,S,-,-,-,-,-,-,-,-,-
gene1686,Scaffold88,G_bin267,+,1423,2043,621,ATP/GTP-binding protein,COG2229,S,-,-,-,-,-,-,-,-,-
gene1687,Scaffold88,G_bin267,-,2297,2184,114,-,-,-,-,-,-,-,-,-,-,-,-
gene1688,Scaffold88,G_bin267,+,2366,6673,4308,amino acid adenylation domain-containing protein,COG1020,Q,-,-,-,-,-,-,-,-,-
gene1689,Scaffold88,G_bin267,-,9011,7509,1503,MFS transporter,ENOG410Y27N,G,-,-,-,-,-,-,-,-,-
gene1690,Scaffold88,G_bin267,+,9415,10524,1110,MULTISPECIES: hypothetical protein,ENOG410YA06,G,pgi-pmi,K15916,glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8],-,-,-,-,-,-
gene1691,Scaffold88,G_bin267,+,10625,11386,762,MULTISPECIES: glucose 1-dehydrogenase,ENOG410XNW1,S,kduD,K00065,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127],-,-,-,-,-,-
gene1692,Scaffold88,G_bin267,+,11483,12637,1155,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,COG0436,E,K10907,K10907,aminotransferase [EC:2.6.1.-],-,-,-,-,-,-
gene1693,Scaffold88,G_bin267,-,13531,12644,888,hypothetical protein,ENOG4111NG8,S,-,-,-,-,-,-,-,-,-
gene1694,Scaffold89,G_bin267,+,547,1260,714,MULTISPECIES: response regulator transcription factor,COG0745,T,-,-,-,-,-,mtrA,MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.,macrolide antibiotic;penam,antibiotic efflux
gene1695,Scaffold89,G_bin267,+,1477,2649,1173,hypothetical protein,COG0726,G,-,-,-,CE,CE4,-,-,-,-
gene1696,Scaffold89,G_bin267,+,2781,3821,1041,mycothiol synthase,COG0456,S,mshD,K15520,mycothiol synthase [EC:2.3.1.189],-,-,-,-,-,-
gene1697,Scaffold89,G_bin267,+,4055,5125,1071,phosphate ABC transporter substrate-binding protein PstS,COG0226,P,pstS,K02040,phosphate transport system substrate-binding protein,-,-,-,-,-,-
gene1698,Scaffold89,G_bin267,+,5205,6215,1011,phosphate ABC transporter inner membrane subunit PstC,COG0573,P,pstC,K02037,phosphate transport system permease protein,-,-,-,-,-,-
gene1699,Scaffold89,G_bin267,+,6295,7185,891,phosphate ABC transporter permease PstA,COG0581,P,pstA,K02038,phosphate transport system permease protein,-,-,-,-,-,-
gene1700,Scaffold89,G_bin267,+,7187,8080,894,phosphate import ATP-binding protein PstB,COG1117,P,pstB,K02036,phosphate transport system ATP-binding protein [EC:7.3.2.1],-,-,tetA(46),"tetA(46) is a subunit of tetAB(46), a heterodimeric ABC transporter, that is required for conferring tetracycline resistance in Streptococcus australis isolated from the oral cavity.",tetracycline antibiotic,antibiotic efflux
gene1701,Scaffold89,G_bin267,-,9927,8056,1872,Trk K+ transport system NAD-binding subunit,COG1226,P,-,-,-,-,-,-,-,-,-
gene1702,Scaffold89,G_bin267,-,10779,10036,744,NUDIX hydrolase,COG0494,L,-,-,-,-,-,-,-,-,-
gene1703,Scaffold89,G_bin267,-,12135,10906,1230,DUF418 domain-containing protein,COG2311,S,-,-,-,-,-,-,-,-,-
gene1704,Scaffold89,G_bin267,+,12563,13540,978,Gfo/Idh/MocA family oxidoreductase,COG0673,S,-,-,-,GH,GH109,-,-,-,-
gene1705,Scaffold89,G_bin267,-,14675,13671,1005,inorganic phosphate transporter,COG0306,P,TC.PIT,K03306,"inorganic phosphate transporter, PiT family",-,-,-,-,-,-
gene1706,Scaffold89,G_bin267,-,15046,14681,366,MULTISPECIES: DUF47 family protein,COG1392,P,K07220,K07220,uncharacterized protein,-,-,-,-,-,-
gene1707,Scaffold90,G_bin267,+,171,554,384,hydroxyisourate hydrolase,COG2351,S,"uraH, pucM, hiuH",K07127,5-hydroxyisourate hydrolase [EC:3.5.2.17],-,-,-,-,-,-
gene1708,Scaffold90,G_bin267,+,560,1492,933,urate oxidase,COG3648,Q,uaZ,K00365,urate oxidase [EC:1.7.3.3],-,-,-,-,-,-
gene1709,Scaffold90,G_bin267,+,1492,2391,900,FAD binding domain-containing protein,COG4630,F,-,-,-,-,-,-,-,-,-
gene1710,Scaffold90,G_bin267,+,2858,3040,183,(2Fe-2S)-binding protein,COG2080,C,coxS,K03518,aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3],-,-,-,-,-,-
gene1711,Scaffold90,G_bin267,+,3037,4413,1377,8-oxoguanine deaminase,COG0402,F,-,-,-,-,-,-,-,-,-
gene1712,Scaffold90,G_bin267,+,4452,6833,2382,xanthine dehydrogenase subunit D,COG1529,C,-,-,-,-,-,-,-,-,-
gene1713,Scaffold90,G_bin267,+,6833,8128,1296,hypothetical protein,ENOG410XYSE,S,-,-,-,-,-,-,-,-,-
gene1714,Scaffold90,G_bin267,+,8259,9602,1344,allantoinase AllB,COG0044,F,allB,K01466,allantoinase [EC:3.5.2.5],-,-,-,-,-,-
gene1715,Scaffold90,G_bin267,+,9629,10795,1167,allantoicase,COG4266,F,"alc, ALLC",K01477,allantoicase [EC:3.5.3.4],-,-,-,-,-,-
gene1716,Scaffold90,G_bin267,-,11901,11035,867,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1717,Scaffold90,G_bin267,-,12014,11898,117,-,-,-,-,-,-,-,-,-,-,-,-
gene1718,Scaffold90,G_bin267,+,12065,12853,789,hypothetical protein,ENOG4111QZ5,S,-,-,-,-,-,-,-,-,-
gene1719,Scaffold90,G_bin267,-,14507,12918,1590,phospholipase,COG1502,I,-,-,-,-,-,-,-,-,-
gene1720,Scaffold90,G_bin267,+,14661,14792,132,-,-,-,-,-,-,-,-,-,-,-,-
gene1721,Scaffold91,G_bin267,-,1893,829,1065,HlyC/CorC family transporter,COG1253,P,-,-,-,-,-,-,-,-,-
gene1722,Scaffold91,G_bin267,-,3230,1890,1341,HlyC/CorC family transporter,COG1253,P,-,-,-,-,-,-,-,-,-
gene1723,Scaffold91,G_bin267,-,3741,3340,402,monovalent cation/H(+) antiporter subunit G,COG1320,P,"mnhG, mrpG",K05571,multicomponent Na+:H+ antiporter subunit G,-,-,-,-,-,-
gene1724,Scaffold91,G_bin267,-,4001,3738,264,cation:proton antiporter,COG2212,P,"mnhF, mrpF",K05570,multicomponent Na+:H+ antiporter subunit F,-,-,-,-,-,-
gene1725,Scaffold91,G_bin267,-,4756,3998,759,Na+/H+ antiporter subunit E,ENOG41121I7,P,"mnhE, mrpE",K05569,multicomponent Na+:H+ antiporter subunit E,-,-,-,-,-,-
gene1726,Scaffold91,G_bin267,-,6258,4753,1506,Na+/H+ antiporter subunit D,COG0651,C;P,"mnhD, mrpD",K05568,multicomponent Na+:H+ antiporter subunit D,-,-,-,-,-,-
gene1727,Scaffold91,G_bin267,-,6860,6255,606,Na(+)/H(+) antiporter subunit C,COG1006,P,"mnhC, mrpC",K05567,multicomponent Na+:H+ antiporter subunit C,-,-,-,-,-,-
gene1728,Scaffold91,G_bin267,-,9670,6857,2814,Na+/H+ antiporter subunit A,COG1009,C,"mnhA, mrpA",K05565,multicomponent Na+:H+ antiporter subunit A,-,-,-,-,-,-
gene1729,Scaffold91,G_bin267,-,10488,10129,360,-,-,-,-,-,-,-,-,-,-,-,-
gene1730,Scaffold91,G_bin267,-,10955,10581,375,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1731,Scaffold91,G_bin267,-,12611,11025,1587,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1732,Scaffold91,G_bin267,-,14747,13041,1707,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1733,Scaffold92,G_bin267,-,1965,1075,891,sulfurtransferase,COG2897,P,"TST, MPST, sseA",K01011,thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2],-,-,-,-,-,-
gene1734,Scaffold92,G_bin267,-,2351,2028,324,winged helix-turn-helix transcriptional regulator,COG0640,K,-,-,-,-,-,-,-,-,-
gene1735,Scaffold92,G_bin267,+,2422,3141,720,DNA primase,-,-,-,-,-,-,-,-,-,-,-
gene1736,Scaffold92,G_bin267,+,3468,4688,1221,glutamate--cysteine ligase,COG3572,H,gshA,K01919,glutamate--cysteine ligase [EC:6.3.2.2],-,-,-,-,-,-
gene1737,Scaffold92,G_bin267,+,4704,6035,1332,ergothioneine biosynthesis protein EgtB,COG1262,S,egtB,K18912,gamma-glutamyl hercynylcysteine S-oxide synthase [EC:1.14.99.50],-,-,-,-,-,-
gene1738,Scaffold92,G_bin267,+,6035,6823,789,ergothioneine biosynthesis protein EgtC,COG0121,S,egtC,K07008,gamma-glutamyl hercynylcysteine S-oxide hydrolase [EC:3.5.1.118],-,-,-,-,-,-
gene1739,Scaffold92,G_bin267,+,6820,7791,972,L-histidine N(alpha)-methyltransferase,COG4301,S,egtD,K18911,L-histidine Nalpha-methyltransferase [EC:2.1.1.44],-,-,-,-,-,-
gene1740,Scaffold92,G_bin267,+,8052,8648,597,TMEM165/GDT1 family protein,COG2119,S,"TMEM165, GDT1",K23541,"Ca2+/H+ antiporter, TMEM165/GDT1 family",-,-,-,-,-,-
gene1741,Scaffold92,G_bin267,+,8812,9246,435,MULTISPECIES: DUF1622 domain-containing protein,COG4828,S,-,-,-,-,-,-,-,-,-
gene1742,Scaffold92,G_bin267,-,10696,9374,1323,Na+/H+ antiporter NhaA,COG3004,P,nhaA,K03313,"Na+:H+ antiporter, NhaA family",-,-,-,-,-,-
gene1743,Scaffold92,G_bin267,+,10998,12665,1668,polysaccharide biosynthesis tyrosine autokinase,COG0489,D,-,-,-,-,-,-,-,-,-
gene1744,Scaffold92,G_bin267,+,12681,13922,1242,glycosyltransferase family 4 protein,COG0438,M,-,-,-,GT,GT4,-,-,-,-
gene1745,Scaffold93,G_bin267,-,5023,95,4929,tetratricopeptide repeat protein,COG3629,K,cas3,K07012,CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-],-,-,-,-,-,-
gene1746,Scaffold93,G_bin267,-,5238,5095,144,-,-,-,-,-,-,-,-,-,-,-,-
gene1747,Scaffold93,G_bin267,+,5496,6704,1209,D-galactonate dehydratase family protein,COG4948,M,"rspA, manD",K08323,mannonate dehydratase [EC:4.2.1.8],-,-,-,-,-,-
gene1748,Scaffold93,G_bin267,-,9324,6709,2616,ABC-type branched-subunit amino acid transport system substrate-binding protein,ENOG4111G9B,S,-,-,-,-,-,-,-,-,-
gene1749,Scaffold93,G_bin267,+,9358,9624,267,-,-,-,-,-,-,-,-,-,-,-,-
gene1750,Scaffold93,G_bin267,-,10345,9578,768,hypothetical protein,ENOG4112880,S,-,-,-,-,-,-,-,-,-
gene1751,Scaffold93,G_bin267,-,13787,10659,3129,LuxR family transcriptional regulator,COG3899,T,-,-,-,-,-,-,-,-,-
gene1752,Scaffold94,G_bin267,-,534,64,471,PPOX class F420-dependent oxidoreductase,ENOG4111IVP,S,-,-,-,-,-,-,-,-,-
gene1753,Scaffold94,G_bin267,-,1162,605,558,carboxymuconolactone decarboxylase family protein,COG2128,S,-,-,-,-,-,-,-,-,-
gene1754,Scaffold94,G_bin267,-,1819,1250,570,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1755,Scaffold94,G_bin267,-,2225,1812,414,YbaB/EbfC family nucleoid-associated protein,-,-,-,-,-,-,-,-,-,-,-
gene1756,Scaffold94,G_bin267,-,2957,2289,669,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1757,Scaffold94,G_bin267,-,3298,2954,345,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1758,Scaffold94,G_bin267,-,4819,3458,1362,ATP-binding protein,ENOG410ZVM4,S,-,-,-,-,-,-,-,-,-
gene1759,Scaffold94,G_bin267,+,4893,6107,1215,serine hydrolase,COG1680,V,-,-,-,-,-,-,-,-,-
gene1760,Scaffold94,G_bin267,-,6688,6086,603,MarR family transcriptional regulator,ENOG41120E1,K,-,-,-,-,-,-,-,-,-
gene1761,Scaffold94,G_bin267,+,6756,7718,963,ATP-binding cassette domain-containing protein,COG1131,V,ABC-2.A,K01990,ABC-2 type transport system ATP-binding protein,-,-,tetA(58),"TetA(58) is a Tetracycline efflux pump described in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Described by Pawlowski et al. 2016.",tetracycline antibiotic,antibiotic efflux
gene1762,Scaffold94,G_bin267,+,7715,9349,1635,ABC transporter permease,COG3559,M,ABC-2.P,K01992,ABC-2 type transport system permease protein,-,-,-,-,-,-
gene1763,Scaffold94,G_bin267,+,9394,9837,444,nucleotide pyrophosphohydrolase,COG1694,S,-,-,-,-,-,-,-,-,-
gene1764,Scaffold94,G_bin267,+,10045,10728,684,DUF4433 domain-containing protein,ENOG41119AD,S,-,-,-,-,-,-,-,-,-
gene1765,Scaffold94,G_bin267,+,10800,11804,1005,macro domain-containing protein,COG2110,S,-,-,-,-,-,-,-,-,-
gene1766,Scaffold94,G_bin267,-,12235,11825,411,-,-,-,-,-,-,-,-,-,-,-,-
gene1767,Scaffold94,G_bin267,+,12351,12605,255,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1768,Scaffold94,G_bin267,-,12956,12696,261,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1769,Scaffold94,G_bin267,-,13267,12956,312,DivIVA domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene1770,Scaffold94,G_bin267,+,13522,14325,804,helix-turn-helix domain-containing protein,ENOG410XP9A,S,-,-,-,-,-,-,-,-,-
gene1771,Scaffold94,G_bin267,+,14322,14522,201,DUF397 domain-containing protein,ENOG4112AQU,S,-,-,-,-,-,-,-,-,-
gene1772,Scaffold95,G_bin267,+,24,548,525,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1773,Scaffold95,G_bin267,-,3327,595,2733,Hsp70 family protein,COG0443,O,-,-,-,-,-,-,-,-,-
gene1774,Scaffold95,G_bin267,+,3681,4136,456,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1775,Scaffold95,G_bin267,+,4953,5405,453,lamin tail domain-containing protein,ENOG41123XY,S,-,-,-,-,-,-,-,-,-
gene1776,Scaffold95,G_bin267,+,5964,7346,1383,cellulose binding domain-containing protein,ENOG410XPVC,S,-,-,-,-,-,-,-,-,-
gene1777,Scaffold95,G_bin267,-,8061,7423,639,hypothetical protein,ENOG4111Q6B,S,-,-,-,-,-,-,-,-,-
gene1778,Scaffold95,G_bin267,+,8810,9193,384,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1779,Scaffold95,G_bin267,-,9699,9559,141,-,-,-,-,-,-,-,-,-,-,-,-
gene1780,Scaffold95,G_bin267,+,9691,9813,123,-,-,-,-,-,-,-,-,-,-,-,-
gene1781,Scaffold95,G_bin267,+,9810,10247,438,DUF488 domain-containing protein,ENOG4111NVQ,S,-,-,-,-,-,-,-,-,-
gene1782,Scaffold95,G_bin267,-,11558,10299,1260,serine hydrolase,COG1680,V,-,-,-,-,-,CMY-7,CMY-7 is a beta-lactamase found in Salmonella typhimurium,cephamycin,antibiotic inactivation
gene1783,Scaffold95,G_bin267,+,11704,12519,816,RNA methyltransferase,COG0566,J,spoU,K03437,"RNA methyltransferase, TrmH family",-,-,-,-,-,-
gene1785,Scaffold95,G_bin267,-,13817,12924,894,metallophosphoesterase,COG1408,S,-,-,-,-,-,-,-,-,-
gene1786,Scaffold95,G_bin267,+,13843,14358,516,GatB/YqeY domain-containing protein,COG1610,S,K09117,K09117,uncharacterized protein,-,-,-,-,-,-
gene1787,Scaffold96,G_bin267,-,1517,1392,126,-,-,-,-,-,-,-,-,-,-,-,-
gene1788,Scaffold96,G_bin267,+,1516,2289,774,oleoyl-ACP hydrolase,COG3208,Q,-,-,-,-,-,-,-,-,-
gene1789,Scaffold96,G_bin267,+,2361,3356,996,GNAT family N-acetyltransferase,ENOG4112CYV,S,-,-,-,-,-,-,-,-,-
gene1790,Scaffold96,G_bin267,-,5136,3394,1743,VWA domain-containing protein,ENOG410Z4ZQ,S,-,-,-,-,-,-,-,-,-
gene1791,Scaffold96,G_bin267,-,7670,5124,2547,hypothetical protein,ENOG4112D0Y,S,-,-,-,-,-,-,-,-,-
gene1792,Scaffold96,G_bin267,-,8579,7725,855,hypothetical protein,ENOG4111IY1,S,-,-,-,-,-,-,-,-,-
gene1793,Scaffold96,G_bin267,+,8605,8718,114,-,-,-,-,-,-,-,-,-,-,-,-
gene1794,Scaffold96,G_bin267,-,11037,9010,2028,ATP-dependent Clp protease ATP-binding subunit,COG0542,O,-,-,-,-,-,-,-,-,-
gene1795,Scaffold96,G_bin267,-,12290,11034,1257,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1796,Scaffold96,G_bin267,-,12910,12287,624,radical SAM protein,COG0602,O,nrdG,K04068,anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4],-,-,-,-,-,-
gene1797,Scaffold96,G_bin267,-,13983,12913,1071,hypothetical protein,COG4248,S,-,-,-,-,-,-,-,-,-
gene1798,Scaffold96,G_bin267,-,14465,13980,486,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1799,Scaffold97,G_bin267,-,1053,400,654,rhomboid family protein,COG0705,S,-,-,-,-,-,-,-,-,-
gene1800,Scaffold97,G_bin267,-,1916,1227,690,lytic transglycosylase domain-containing protein,ENOG4111W74,S,-,-,-,-,-,-,-,-,-
gene1801,Scaffold97,G_bin267,-,3668,2199,1470,PhoH family protein,COG1875,T,phoH2,K07175,PhoH-like ATPase,-,-,-,-,-,-
gene1802,Scaffold97,G_bin267,+,4264,6039,1776,NAD-binding protein,COG1226,P,-,-,-,-,-,-,-,-,-
gene1803,Scaffold97,G_bin267,-,6366,6097,270,-,-,-,-,-,-,-,-,-,-,-,-
gene1804,Scaffold97,G_bin267,-,6704,6363,342,winged helix-turn-helix transcriptional regulator,ENOG4111WBE,K,-,-,-,-,-,-,-,-,-
gene1805,Scaffold97,G_bin267,-,7778,6765,1014,CapA family protein,COG2843,M,-,-,-,-,-,-,-,-,-
