Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene0448,Scaffold6,G_bin310,+,49897,50025,129,-,-,-,-,-,-,-,-,-,-,-,-
gene0449,Scaffold6,G_bin310,+,50384,52609,2226,S9 family peptidase,COG1506,E,-,-,-,-,-,-,-,-,-
gene0450,Scaffold6,G_bin310,-,52872,52615,258,MerR family transcriptional regulator,COG0789,K,-,-,-,-,-,-,-,-,-
gene0451,Scaffold6,G_bin310,+,53062,53529,468,Hsp20 family protein,COG0071,O,HSP20,K13993,HSP20 family protein,-,-,-,-,-,-
gene0452,Scaffold6,G_bin310,+,53867,54553,687,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0453,Scaffold6,G_bin310,+,54842,55048,207,cold-shock protein,COG1278,K,cspA,K03704,cold shock protein,-,-,-,-,-,-
gene0454,Scaffold6,G_bin310,-,56008,55850,159,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0455,Scaffold6,G_bin310,-,57043,56900,144,universal stress protein,-,-,-,-,-,-,-,-,-,-,-
gene0456,Scaffold6,G_bin310,-,57751,57245,507,cupin domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene0457,Scaffold6,G_bin310,-,58805,57906,900,LysR family transcriptional regulator,ENOG410XNR2,K,-,-,-,-,-,-,-,-,-
gene0458,Scaffold6,G_bin310,+,58905,59864,960,NADP-dependent oxidoreductase,COG0604,C,-,-,-,-,-,-,-,-,-
gene0459,Scaffold6,G_bin310,+,59892,60335,444,cupin domain-containing protein,COG1917,S,-,-,-,-,-,-,-,-,-
gene0460,Scaffold6,G_bin310,-,61228,60737,492,hypothetical protein,ENOG4111T8S,S,-,-,-,-,-,-,-,-,-
gene0461,Scaffold6,G_bin310,-,62183,61488,696,carbonic anhydrase,COG0288,P,"cynT, can",K01673,carbonic anhydrase [EC:4.2.1.1],-,-,-,-,-,-
gene0462,Scaffold6,G_bin310,-,62612,62196,417,DUF5313 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene0463,Scaffold6,G_bin310,+,62843,63244,402,helix-turn-helix transcriptional regulator,COG0640,K,-,-,-,-,-,-,-,-,-
gene0464,Scaffold7,G_bin310,+,42,467,426,UMP kinase,COG0528,F,pyrH,K09903,uridylate kinase [EC:2.7.4.22],-,-,-,-,-,-
gene0465,Scaffold7,G_bin310,+,481,1038,558,MULTISPECIES: ribosome recycling factor,COG0233,J,"frr, MRRF, RRF",K02838,ribosome recycling factor,-,-,-,-,-,-
gene0466,Scaffold7,G_bin310,+,1059,1937,879,phosphatidate cytidylyltransferase,COG0575,I,"E2.7.7.41, CDS1, CDS2, cdsA",K00981,phosphatidate cytidylyltransferase [EC:2.7.7.41],-,-,-,-,-,-
gene0467,Scaffold7,G_bin310,-,2557,1934,624,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0468,Scaffold7,G_bin310,-,3495,2677,819,hypothetical protein,ENOG4111R35,S,-,-,-,-,-,-,-,-,-
gene0469,Scaffold7,G_bin310,+,3667,4320,654,dienelactone hydrolase family protein,COG0412,Q,E3.1.1.45,K01061,carboxymethylenebutenolidase [EC:3.1.1.45],CE,CE1,-,-,-,-
gene0470,Scaffold7,G_bin310,+,4320,4934,615,hypothetical protein,ENOG4111U9F,S,-,-,-,-,-,-,-,-,-
gene0471,Scaffold7,G_bin310,-,5398,4931,468,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0472,Scaffold7,G_bin310,-,6604,5648,957,DMT family transporter,ENOG410XRN2,S,-,-,-,-,-,-,-,-,-
gene0473,Scaffold7,G_bin310,+,6762,7628,867,LysR family transcriptional regulator,ENOG410XR9D,K,-,-,-,-,-,-,-,-,-
gene0474,Scaffold7,G_bin310,-,8275,7625,651,class I SAM-dependent methyltransferase,COG0500,Q,-,-,-,-,-,-,-,-,-
gene0475,Scaffold7,G_bin310,-,9233,8268,966,NAD(P)/FAD-dependent oxidoreductase,COG0492,O,-,-,-,-,-,-,-,-,-
gene0476,Scaffold7,G_bin310,+,9286,9882,597,XRE family transcriptional regulator,ENOG410ZHX8,K,-,-,-,-,-,-,-,-,-
gene0477,Scaffold7,G_bin310,+,9909,11030,1122,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,COG0820,J,rlmN,K06941,23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192],-,-,cfrC,"A cfr-like 23S rRNA methyltransferase shown to confer resistance to linezolid and phenicol antibiotics, including florfenicol and chloramphenicol, in Clostridium.",phenicol antibiotic,antibiotic target alteration
gene0478,Scaffold7,G_bin310,-,11291,11031,261,DUF2631 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene0479,Scaffold7,G_bin310,+,11448,11921,474,histidine kinase,ENOG4111P8H,S,-,-,-,-,-,-,-,-,-
gene0480,Scaffold7,G_bin310,+,11937,12698,762,DUF4097 family beta strand repeat protein,ENOG4111FID,S,-,-,-,-,-,-,-,-,-
gene0481,Scaffold7,G_bin310,+,12731,13897,1167,1-deoxy-D-xylulose-5-phosphate reductoisomerase,COG0743,I,dxr,K00099,1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267],-,-,-,-,-,-
gene0482,Scaffold7,G_bin310,+,13897,15132,1236,site-2 protease family protein,COG0750,M,-,-,-,-,-,-,-,-,-
gene0483,Scaffold7,G_bin310,-,15280,15116,165,-,-,-,-,-,-,-,-,-,-,-,-
gene0484,Scaffold7,G_bin310,+,15284,16303,1020,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,COG0821,I,"gcpE, ispG",K03526,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3],-,-,-,-,-,-
gene0485,Scaffold7,G_bin310,+,16436,17248,813,GNAT family N-acetyltransferase,COG3393,S,K06976,K06976,uncharacterized protein,-,-,-,-,-,-
gene0486,Scaffold7,G_bin310,+,17350,19140,1791,penicillin-binding protein,COG0768,M,-,-,-,-,-,-,-,-,-
gene0487,Scaffold7,G_bin310,-,19502,19128,375,VOC family protein,ENOG410Y5Z5,S,-,-,-,-,-,-,-,-,-
gene0488,Scaffold7,G_bin310,+,19618,20358,741,"L,D-transpeptidase",COG1376,S,-,-,-,-,-,-,-,-,-
gene0489,Scaffold7,G_bin310,+,20447,21250,804,methionine aminopeptidase,COG0024,J,map,K01265,methionyl aminopeptidase [EC:3.4.11.18],-,-,-,-,-,-
gene0490,Scaffold7,G_bin310,+,21247,22788,1542,cobyric acid synthase CobQ,COG1492,H,"cobQ, cbiP",K02232,adenosylcobyric acid synthase [EC:6.3.5.10],-,-,-,-,-,-
gene0491,Scaffold7,G_bin310,+,22861,23463,603,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0492,Scaffold7,G_bin310,+,23681,24199,519,MULTISPECIES: alpha/beta hydrolase,ENOG410YSF5,S,-,-,-,-,-,-,-,-,-
gene0493,Scaffold7,G_bin310,-,25172,24201,972,alpha/beta hydrolase,COG2267,I,-,-,-,-,-,-,-,-,-
gene0494,Scaffold7,G_bin310,+,25301,26770,1470,malate dehydrogenase (quinone),COG0579,C,mqo,K00116,malate dehydrogenase (quinone) [EC:1.1.5.4],-,-,-,-,-,-
gene0495,Scaffold7,G_bin310,+,26767,27225,459,hypothetical protein,COG2153,S,elaA,K02348,ElaA protein,-,-,-,-,-,-
gene0496,Scaffold7,G_bin310,+,27212,29095,1884,VWA domain-containing protein,COG1239,H,"chlD, bchD",K03404,magnesium chelatase subunit D [EC:6.6.1.1],-,-,-,-,-,-
gene0497,Scaffold7,G_bin310,+,29115,29729,615,"cob(I)yrinic acid a,c-diamide adenosyltransferase",COG2109,H,"cobA, btuR",K19221,cob(I)alamin adenosyltransferase [EC:2.5.1.17],-,-,-,-,-,-
gene0498,Scaffold7,G_bin310,+,29760,31103,1344,"cobyrinate a,c-diamide synthase",COG1797,H,cobB-cbiA,K02224,"cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]",-,-,-,-,-,-
gene0499,Scaffold7,G_bin310,+,31209,31514,306,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0500,Scaffold7,G_bin310,+,31687,32325,639,MspA family porin,ENOG410ZSM2,S,-,-,-,-,-,-,-,-,-
gene0501,Scaffold7,G_bin310,-,33488,32910,579,TetR/AcrR family transcriptional regulator,ENOG4111TXI,K,-,-,-,-,-,-,-,-,-
gene0502,Scaffold7,G_bin310,-,36370,33542,2829,RND family transporter,COG2409,S,K06994,K06994,putative drug exporter of the RND superfamily,-,-,-,-,-,-
gene0503,Scaffold7,G_bin310,-,36771,36367,405,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0504,Scaffold7,G_bin310,+,37728,43916,6189,type I polyketide synthase,COG3321,Q,pks5,K12433,polyketide synthase 5,-,-,-,-,-,-
gene0505,Scaffold7,G_bin310,+,43947,45341,1395,acyltransferase,COG1020,Q,papA3,K23156,mycolipenoyl-CoA---2-(long-chain-fatty acyl)-trehalose mycolipenoyltransferase / long-chain-acyl-CoA---trehalose acyltransferase [EC:2.3.1.278 2.3.1.279],-,-,-,-,-,-
gene0506,Scaffold7,G_bin310,+,45416,46021,606,GAP family protein,-,-,-,-,-,-,-,-,-,-,-
gene0507,Scaffold7,G_bin310,-,46696,46025,672,energy-coupling factor transporter transmembrane protein EcfT,COG0619,P,ecfT,K16785,energy-coupling factor transport system permease protein,-,-,-,-,-,-
gene0508,Scaffold7,G_bin310,-,48711,46798,1914,DUF2232 domain-containing protein,COG1122,P,ecfA1,K16786,energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-],-,-,YojI,YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.,peptide antibiotic,antibiotic efflux
gene0509,Scaffold7,G_bin310,+,48833,50026,1194,uroporphyrinogen-III C-methyltransferase,COG1648,H,cysG,K02302,uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4],-,-,-,-,-,-
gene0510,Scaffold7,G_bin310,+,50059,51582,1524,MFS transporter,ENOG410ZJBD,G,-,-,-,-,-,efpA,efpA is an MFS transporter found in Mycobacterium tuberculosis.,isoniazid;rifamycin antibiotic,antibiotic efflux
gene0511,Scaffold7,G_bin310,-,52509,51679,831,MULTISPECIES: amidohydrolase family protein,COG2159,S,K07045,K07045,uncharacterized protein,-,-,-,-,-,-
gene0512,Scaffold7,G_bin310,+,52809,53264,456,redox-sensitive transcriptional activator SoxR,COG0789,K,soxR,K13639,"MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR",-,-,Pseudomonas aeruginosa soxR,SoxR is a redox-sensitive transcriptional activator that induces expression of a small regulon that includes the RND efflux pump-encoding operon mexGHI-opmD. SoxR was shown to be activated by pyocyanin.,acridine dye;cephalosporin;fluoroquinolone antibiotic;glycylcycline;penam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic;triclosan,antibiotic efflux;antibiotic target alteration
gene0513,Scaffold7,G_bin310,-,53663,53307,357,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0514,Scaffold7,G_bin310,+,53780,55522,1743,proline--tRNA ligase,COG0442,J,"PARS, proS",K01881,prolyl-tRNA synthetase [EC:6.1.1.15],-,-,-,-,-,-
gene0515,Scaffold7,G_bin310,+,55522,56010,489,SRPBCC family protein,ENOG411276N,S,-,-,-,-,-,-,-,-,-
gene0516,Scaffold7,G_bin310,-,56515,56042,474,ferritin-like domain-containing protein,ENOG41126F8,S,-,-,-,-,-,-,-,-,-
gene0517,Scaffold7,G_bin310,-,56955,56512,444,hypothetical protein,ENOG410Z6C7,S,-,-,-,-,-,-,-,-,-
gene0518,Scaffold7,G_bin310,+,57182,57694,513,ribosome maturation factor RimP,COG0779,S,rimP,K09748,ribosome maturation factor RimP,-,-,-,-,-,-
gene0519,Scaffold7,G_bin310,+,57691,58686,996,transcription termination/antitermination protein NusA,COG0195,K,nusA,K02600,transcription termination/antitermination protein NusA,-,-,-,-,-,-
gene0520,Scaffold7,G_bin310,+,58757,59170,414,Rrf2 family transcriptional regulator,COG1959,K,nsrR,K13771,"Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor",-,-,-,-,-,-
gene0521,Scaffold7,G_bin310,+,59175,60365,1191,hemin transporter,COG1018,C,"hmp, YHB1",K05916,nitric oxide dioxygenase [EC:1.14.12.17],-,-,-,-,-,-
gene0522,Scaffold7,G_bin310,+,60371,60793,423,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0523,Scaffold7,G_bin310,-,61299,60805,495,META domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene0524,Scaffold7,G_bin310,-,61558,61370,189,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0525,Scaffold7,G_bin310,+,61562,61747,186,YlxR family protein,COG2740,K,ylxR,K07742,uncharacterized protein,-,-,-,-,-,-
gene0526,Scaffold8,G_bin310,+,430,1029,600,TetR family transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-
gene0527,Scaffold8,G_bin310,-,1334,1026,309,CopY family transcriptional regulator,COG1937,S,"csoR, ricR",K21600,"CsoR family transcriptional regulator, copper-sensing transcriptional repressor",-,-,-,-,-,-
gene0528,Scaffold8,G_bin310,-,1964,1335,630,DUF305 domain-containing protein,COG3544,S,-,-,-,-,-,-,-,-,-
gene0529,Scaffold8,G_bin310,-,3437,2040,1398,wax ester/triacylglycerol synthase family O-acyltransferase,ENOG410XS7A,S,"tgs, wax-dgat",K00635,diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75],-,-,-,-,-,-
gene0530,Scaffold8,G_bin310,+,3535,5271,1737,dihydroxy-acid dehydratase,COG0129,E,ilvD,K01687,dihydroxy-acid dehydratase [EC:4.2.1.9],-,-,-,-,-,-
gene0531,Scaffold8,G_bin310,-,6258,5275,984,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0532,Scaffold8,G_bin310,-,7912,6248,1665,N-6 DNA methylase,COG0827,L,-,-,-,-,-,-,-,-,-
gene0533,Scaffold8,G_bin310,-,8666,7941,726,TetR/AcrR family transcriptional regulator,ENOG4112ABR,K,-,-,-,-,-,-,-,-,-
gene0534,Scaffold8,G_bin310,+,8753,10459,1707,aldehyde dehydrogenase family protein,ENOG410YBJU,S,-,-,-,-,-,-,-,-,-
gene0535,Scaffold8,G_bin310,+,10525,11151,627,class I SAM-dependent methyltransferase,COG4122,S,-,-,-,-,-,-,-,-,-
gene0536,Scaffold8,G_bin310,-,11612,11148,465,TIGR04338 family metallohydrolase,-,-,-,-,-,-,-,-,-,-,-
gene0537,Scaffold8,G_bin310,-,12403,11651,753,DUF2786 domain-containing protein,ENOG410ZHVK,S,-,-,-,-,-,-,-,-,-
gene0538,Scaffold8,G_bin310,-,13344,12526,819,alpha/beta hydrolase,COG2267,I,-,-,-,CE,CE1,-,-,-,-
gene0539,Scaffold8,G_bin310,+,13446,15116,1671,DUF3556 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene0540,Scaffold8,G_bin310,+,15150,16115,966,sigma-70 family RNA polymerase sigma factor,COG1595,K,-,-,-,-,-,-,-,-,-
gene0541,Scaffold8,G_bin310,-,17557,16112,1446,M1 family metallopeptidase,COG0308,E,-,-,-,-,-,-,-,-,-
gene0542,Scaffold8,G_bin310,-,18072,17671,402,glyoxalase,COG3607,S,K07032,K07032,uncharacterized protein,-,-,-,-,-,-
gene0543,Scaffold8,G_bin310,-,18829,18143,687,hypothetical protein,ENOG410Y8XE,S,-,-,-,-,-,-,-,-,-
gene0544,Scaffold8,G_bin310,-,19494,18883,612,LemA family protein,COG1704,S,lemA,K03744,LemA protein,-,-,-,-,-,-
gene0545,Scaffold8,G_bin310,-,20187,19504,684,hypothetical protein,ENOG4111ZYH,S,-,-,-,-,-,-,-,-,-
gene0546,Scaffold8,G_bin310,+,20302,21849,1548,long-chain-fatty-acid--CoA ligase,COG0318,I;Q,-,-,-,-,-,-,-,-,-
gene0547,Scaffold8,G_bin310,+,22023,23147,1125,NDMA-dependent alcohol dehydrogenase,COG1062,C,"frmA, ADH5, adhC",K00121,S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1],-,-,-,-,-,-
gene0548,Scaffold8,G_bin310,+,23222,23968,747,pirin family protein,COG1741,S,PIR,K06911,"quercetin 2,3-dioxygenase [EC:1.13.11.24]",-,-,-,-,-,-
gene0549,Scaffold8,G_bin310,+,24167,25198,1032,phosphodiester glycosidase family protein,ENOG410YP6K,S,-,-,-,-,-,-,-,-,-
gene0550,Scaffold8,G_bin310,-,26430,25204,1227,MCE family protein,ENOG4111KKQ,S,-,-,-,-,-,-,-,-,-
gene0551,Scaffold8,G_bin310,-,27533,26454,1080,MCE family protein,COG1463,Q,-,-,-,-,-,-,-,-,-
gene0552,Scaffold8,G_bin310,-,28780,27659,1122,MCE family protein,ENOG4111K2Y,S,-,-,-,-,-,-,-,-,-
gene0553,Scaffold8,G_bin310,-,29712,28777,936,MCE family protein,ENOG4111TIX,S,-,-,-,-,-,-,-,-,-
gene0554,Scaffold8,G_bin310,-,30865,29828,1038,MCE family protein,COG1463,Q,"mlaD, linM",K02067,phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein,-,-,-,-,-,-
gene0555,Scaffold8,G_bin310,-,32340,30880,1461,MCE family protein,ENOG410YJCT,S,-,-,-,-,-,-,-,-,-
gene0556,Scaffold8,G_bin310,-,34246,32654,1593,long-chain-fatty-acid--CoA ligase,COG0318,I;Q,K00666,K00666,fatty-acyl-CoA synthase [EC:6.2.1.-],-,-,-,-,-,-
gene0557,Scaffold8,G_bin310,-,35064,34258,807,enoyl-CoA hydratase,COG1024,I,-,-,-,-,-,-,-,-,-
gene0558,Scaffold8,G_bin310,+,35253,35846,594,GntR family transcriptional regulator,COG1802,K,-,-,-,-,-,-,-,-,-
gene0559,Scaffold8,G_bin310,-,36317,35814,504,SRPBCC family protein,ENOG410ZHJ8,S,-,-,-,-,-,-,-,-,-
gene0560,Scaffold8,G_bin310,-,37239,36322,918,alpha/beta hydrolase,-,-,-,-,-,-,-,-,-,-,-
gene0561,Scaffold8,G_bin310,-,37867,37253,615,TetR family transcriptional regulator,COG1309,K,-,-,-,-,-,-,-,-,-
gene0562,Scaffold8,G_bin310,+,38091,39257,1167,low temperature requirement protein A,COG4292,S,-,-,-,-,-,-,-,-,-
gene0563,Scaffold8,G_bin310,-,39637,39254,384,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0564,Scaffold8,G_bin310,-,41171,39726,1446,NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta,COG1282,C,pntB,K00325,H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1],-,-,-,-,-,-
gene0565,Scaffold8,G_bin310,-,41485,41168,318,MULTISPECIES: NAD(P) transhydrogenase subunit alpha,COG3288,C,pntA,K00324,H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1],-,-,-,-,-,-
gene0566,Scaffold8,G_bin310,-,42576,41488,1089,MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,COG3288,C,pntA,K00324,H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1],-,-,-,-,-,-
gene0567,Scaffold8,G_bin310,-,43701,42676,1026,glutathione S-transferase C-terminal domain-containing protein,COG0435,O,"ECM4, yqjG",K07393,glutathionyl-hydroquinone reductase [EC:1.8.5.7],-,-,-,-,-,-
gene0568,Scaffold8,G_bin310,-,44066,43743,324,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0569,Scaffold8,G_bin310,-,46000,44426,1575,hypothetical protein,ENOG4111KQB,S,-,-,-,-,-,-,-,-,-
gene0570,Scaffold8,G_bin310,-,46266,46012,255,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0571,Scaffold8,G_bin310,-,47313,46387,927,class I SAM-dependent methyltransferase,COG3315,Q,-,-,-,-,-,-,-,-,-
gene0572,Scaffold8,G_bin310,-,48186,47326,861,class I SAM-dependent methyltransferase,COG3315,Q,-,-,-,-,-,-,-,-,-
gene0573,Scaffold8,G_bin310,-,49161,48262,900,SAM-dependent methyltransferase,-,-,-,-,-,-,-,-,-,-,-
gene0574,Scaffold8,G_bin310,-,50096,49164,933,class I SAM-dependent methyltransferase,COG3315,Q,-,-,-,-,-,-,-,-,-
gene0575,Scaffold8,G_bin310,-,51003,50245,759,crotonase/enoyl-CoA hydratase family protein,COG1024,I,"paaF, echA",K01692,enoyl-CoA hydratase [EC:4.2.1.17],-,-,-,-,-,-
gene0576,Scaffold8,G_bin310,-,52129,51050,1080,phosphotransferase family protein,COG3173,S,-,-,-,-,-,-,-,-,-
gene0577,Scaffold8,G_bin310,+,52245,53504,1260,nucleoside permease,ENOG410ZVFU,G,xapB,K11537,"MFS transporter, NHS family, xanthosine permease",-,-,-,-,-,-
gene0578,Scaffold8,G_bin310,+,53522,54352,831,tyrosine-protein phosphatase,COG2365,T,E3.1.3.48,K01104,protein-tyrosine phosphatase [EC:3.1.3.48],-,-,-,-,-,-
gene0579,Scaffold8,G_bin310,-,54847,54368,480,DUF456 domain-containing protein,-,-,K09793,K09793,uncharacterized protein,-,-,-,-,-,-
gene0580,Scaffold8,G_bin310,-,55581,54859,723,hypothetical protein,ENOG410XUBB,S,mas,K18481,Mce-associated membrane protein,-,-,-,-,-,-
gene0581,Scaffold8,G_bin310,-,56973,55627,1347,MCE family protein,ENOG4111KKQ,S,-,-,-,-,-,-,-,-,-
gene0582,Scaffold8,G_bin310,-,58175,56982,1194,MCE family protein,COG1463,Q,-,-,-,-,-,-,-,-,-
gene0583,Scaffold8,G_bin310,-,59311,58172,1140,MCE family protein,-,-,-,-,-,-,-,-,-,-,-
gene0584,Scaffold8,G_bin310,-,60333,59308,1026,MCE family protein,ENOG4111TIX,S,-,-,-,-,-,-,-,-,-
gene0585,Scaffold8,G_bin310,-,61382,60330,1053,MCE family protein,COG1463,Q,"mlaD, linM",K02067,phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein,-,-,-,-,-,-
gene0586,Scaffold8,G_bin310,-,61567,61379,189,MCE family protein,-,-,-,-,-,-,-,-,-,-,-
gene0587,Scaffold9,G_bin310,+,78,1700,1623,PE domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene0588,Scaffold9,G_bin310,+,1690,2028,339,YbaB/EbfC family nucleoid-associated protein,-,-,-,-,-,-,-,-,-,-,-
gene0589,Scaffold9,G_bin310,+,1991,3901,1911,AAA family ATPase,COG0464,O,-,-,-,-,-,-,-,-,-
gene0590,Scaffold9,G_bin310,+,3949,5409,1461,type VII secretion protein EccB,ENOG4111H3F,S,-,-,-,-,-,-,-,-,-
gene0591,Scaffold9,G_bin310,+,5427,9620,4194,type VII secretion protein EccCa,COG1674,D,-,-,-,-,-,-,-,-,-
gene0592,Scaffold9,G_bin310,+,9839,10207,369,PE family protein,ENOG410YUXK,S,-,-,-,-,-,-,-,-,-
gene0593,Scaffold9,G_bin310,+,10331,11536,1206,PPE protein,COG5651,N,-,-,-,-,-,-,-,-,-
gene0594,Scaffold9,G_bin310,+,11613,11924,312,WXG100 family type VII secretion target,-,-,-,-,-,-,-,-,-,-,-
gene0595,Scaffold9,G_bin310,+,11967,12257,291,WXG100 family type VII secretion target,COG4842,S,-,-,-,-,-,-,-,-,-
gene0596,Scaffold9,G_bin310,-,13804,12341,1464,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0597,Scaffold9,G_bin310,-,15221,13866,1356,"peptidase S8 and S53, subtilisin, kexin, sedolisin",COG1404,O,-,-,-,-,-,-,-,-,-
gene0598,Scaffold9,G_bin310,-,16714,15281,1434,type VII secretion integral membrane protein EccD,ENOG410YD84,S,-,-,-,-,-,-,-,-,-
gene0599,Scaffold9,G_bin310,-,17624,16749,876,hypothetical alanine rich protein,COG0455,D,-,-,-,-,-,-,-,-,-
gene0600,Scaffold9,G_bin310,-,19152,18298,855,ESX secretion-associated protein EspG,ENOG410Y7AV,S,-,-,-,-,-,-,-,-,-
gene0601,Scaffold9,G_bin310,-,19376,19155,222,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0602,Scaffold9,G_bin310,-,20201,19998,204,Uncharacterised protein,-,-,-,-,-,-,-,-,-,-,-
gene0603,Scaffold9,G_bin310,+,20535,22028,1494,ParB/RepB/Spo0J family partition protein,COG1475,K,"parB, spo0J",K03497,"ParB family transcriptional regulator, chromosome partitioning protein",-,-,-,-,-,-
gene0604,Scaffold9,G_bin310,+,22222,23115,894,ParA family protein,COG1192,D,-,-,-,-,-,-,-,-,-
gene0605,Scaffold9,G_bin310,+,23112,23351,240,Uncharacterised protein,-,-,-,-,-,-,-,-,-,-,-
gene0606,Scaffold9,G_bin310,+,23450,24043,594,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0607,Scaffold9,G_bin310,+,24351,24932,582,DUF4326 domain-containing protein,ENOG41123ZS,S,-,-,-,-,-,-,-,-,-
gene0608,Scaffold9,G_bin310,+,25122,25808,687,DUF4433 domain-containing protein,ENOG41119AD,S,-,-,-,-,-,-,-,-,-
gene0609,Scaffold9,G_bin310,+,25823,26881,1059,macro domain-containing protein,COG2110,S,-,-,-,-,-,-,-,-,-
gene0610,Scaffold9,G_bin310,-,27372,26878,495,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0611,Scaffold9,G_bin310,+,27334,27636,303,ribulose-bisphosphate carboxylase,COG1850,G,rbcL,K01601,ribulose-bisphosphate carboxylase,-,-,-,-,-,-
gene0612,Scaffold9,G_bin310,+,28657,28857,201,Fic family protein,ENOG410ZJ50,S,doc,K07341,death on curing protein,-,-,-,-,-,-
gene0613,Scaffold9,G_bin310,+,29002,29328,327,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0614,Scaffold9,G_bin310,+,29700,32552,2853,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0615,Scaffold9,G_bin310,+,32684,33667,984,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0616,Scaffold9,G_bin310,-,34598,34242,357,IS200/IS605 family transposase,ENOG4111THY,L,K07491,K07491,putative transposase,-,-,-,-,-,-
gene0617,Scaffold9,G_bin310,+,34732,35982,1251,IS200/IS605 family element transposase accessory protein TnpB,COG0675,L,-,-,-,-,-,-,-,-,-
gene0618,Scaffold9,G_bin310,-,36495,36298,198,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0619,Scaffold9,G_bin310,-,37450,36803,648,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0620,Scaffold9,G_bin310,-,37998,37456,543,Uncharacterised protein,-,-,-,-,-,-,-,-,-,-,-
gene0621,Scaffold9,G_bin310,-,38161,38024,138,Uncharacterised protein,-,-,-,-,-,-,-,-,-,-,-
gene0622,Scaffold9,G_bin310,-,38523,38203,321,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0623,Scaffold9,G_bin310,-,40102,38846,1257,Uncharacterised protein,-,-,-,-,-,-,-,-,-,-,-
gene0624,Scaffold9,G_bin310,+,40260,40664,405,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
